000011fb,0000170b,
000002f8,000018ef,
00000182,00000114,
000010c7,00000452,
000006a4,00000367,
00000e6c,000021bc,
000011cb,00001e38,
00000114,00002649,
000011f8,00000e49,
000008d2,0000175f,
00000a76,000009e4,
0000084e,00001e4c,
00000f94,00001506,
00000e43,0000210c,
00000ba1,00000999,
00001423,00000e1f,
0000098f,000011c7,
000011ec,00001682,
000000f7,00002660,
00000899,0000221e,
0000163e,000008a1,
00000d6a,00000c81,
00000164,00001045,
00000fa0,00001072,
00000d97,000014b0,
000006f2,00000948,
00000177,000023c2,
00000fa0,0000193b,
00000afc,00000708,
0000039c,00001f7c,
00000589,00000aa6,
00000df6,00001861,
00001477,00002511,
000015c4,000025be,
00000d97,0000211f,
00000851,00001f07,
00000d3c,0000191d,
00000361,00000c54,
00001253,00002548,
000011fc,00001885,
0000172a,00000128,
00001537,000021b4,
00000cdb,000014f1,
00000fa1,0000227d,
0000172a,00001038,
00000462,000017c6,
0000098e,00000a51,
00000f40,000013c9,
0000054f,00000569,
00000439,000015c9,
00000693,00001de5,
00001054,00002483,
00000829,0000197f,
000016cb,00002063,
00000161,000023f3,
000002ef,00001372,
000002dc,0000051f,
00000468,0000121f,
000013d9,00001c19,
00000560,00001c79,
00000da0,00001342,
000011ca,00000c2a,
00000c9c,000006a1,
000001ae,00000162,
000015a4,00001962,
00000d51,00002257,
000010cb,00001df6,
00000a12,00001d84,
00000c18,00002322,
00000873,00001b64,
0000107a,00000c2f,
00001269,00000ff5,
00000770,00000f18,
00000e50,0000019c,
000012ab,00001eda,
0000043d,00001071,
00000e60,00001abb,
00000d53,000001e1,
0000107a,00001897,
00000492,000013d8,
00000779,00002196,
00001113,000011cd,
0000122d,00001344,
00000774,00001812,
00000986,0000101e,
00000056,00000dc5,
000005d4,00001835,
00000e90,000013d2,
0000158e,00000512,
000015ae,00001fbc,
000007c1,00001887,
00000acc,000023fe,
0000054d,00002375,
0000107a,0000160c,
00000d0d,00000347,
00000763,000024e1,
00000c28,00002287,
000005a4,00000f1a,
00000514,00001c68,
00000462,000019db,
0000058b,00001960,
0000095e,0000024d,
000007c1,00001d6e,
00001361,000025d0,
00000297,0000191c,
00001480,000004b4,
00000182,000016f6,
00001485,00000bf8,
00000562,00001eae,
000010e4,000022e6,
000003a7,00001175,
00000e50,0000089f,
000007e3,00000826,
00000e50,000000db,
0000026c,0000101d,
0000108f,00001ee5,
00000856,0000000b,
000010a0,00001e92,
0000069f,0000090f,
00000f90,000005eb,
0000156c,000007e1,
000009a9,000010cd,
00001479,00000bdf,
000016f2,000019f3,
0000002d,00001cf4,
0000099a,0000213c,
0000110f,000009f2,
00000676,000012cf,
00000cdb,00000507,
00000b63,00000469,
000009dd,000004e7,
00000676,00001180,
00000eb2,00000621,
0000039c,00001456,
00000ef3,00002437,
0000042b,0000056b,
0000158a,0000019f,
00000321,00002457,
000004a9,0000010e,
00000b0c,0000251a,
00000df3,00000739,
0000026d,00001fcd,
00000b88,00001214,
0000011c,00001034,
00000589,000012be,
00000bd3,0000112f,
00000177,000010fe,
00000e6b,00001f07,
00000d5f,00000f65,
00000a2c,00000f31,
00000395,00001b77,
00001754,00000a9b,
000003db,00001785,
0000152c,00001a97,
00000b88,00000e46,
0000009a,00001d51,
00001502,00001805,
00001107,00002057,
0000041b,00001deb,
0000071b,00002306,
000001bc,000020ab,
00000cde,00001398,
00000c28,00002344,
00000108,00001906,
0000122d,00001aee,
00000c31,000019f6,
0000088f,00001329,
00001221,00001542,
00000afe,00001be5,
00000ba6,00001d95,
000000cb,00000b12,
0000177f,00000f28,
0000158d,00000c27,
00000c28,00000b0c,
0000099e,00000514,
000005de,00000785,
0000026c,000012d9,
00000462,000008cc,
00000c79,000023d4,
0000056b,000021bb,
00000b3a,0000029b,
00000f62,00001fe6,
00000212,00001beb,
00000bef,00001328,
00000d97,00000e21,
000002b7,000008cc,
0000142c,00000337,
0000080b,00000ac0,
00000c85,000002ee,
0000134b,00001c15,
0000086a,000018c7,
00001120,00000ae8,
00000e86,000010e3,
00000c79,00001d5b,
00000899,000023c5,
00000696,00001d8f,
000014e1,00001f6c,
000014df,00002000,
00000ece,00000114,
000004a0,00001ae9,
00000354,0000168d,
000005a4,000007a8,
000010ae,00000b37,
000015e8,00000308,
0000159a,000000d4,
00000119,00002586,
000008b8,00000cf9,
00000d97,00000f5c,
000007aa,00001437,
00000537,00000f56,
00000947,0000246a,
00001415,00001ccf,
000003a7,00000d08,
00000917,000013d7,
000006f1,0000151b,
00000462,00001f1f,
00000658,00000640,
000001cb,00001586,
000012b4,0000196b,
00001319,0000062d,
000000a7,00002045,
000011d7,000011ca,
00000d08,00000751,
0000178d,00001455,
000006dc,000019c6,
000004d9,00001047,
000015ae,000025cd,
000012f7,000015a5,
0000170b,00000fdb,
0000140c,00000075,
000015cf,000024b8,
000013b9,00001e88,
000013d9,000002f3,
000000a1,000024d9,
0000163e,000024d1,
0000122d,000021a3,
000004fb,00000504,
000007d9,00000c95,
00000127,00000550,
00001327,00001bb5,
00000fa6,000022da,
00000cd2,00000331,
000012d9,000004a6,
00000e90,00001f1c,
00000774,000011f8,
000016c8,00000d9e,
00000194,00000516,
0000067a,00000b22,
000000df,00001184,
000013c1,00000a18,
00000462,0000118c,
0000008c,00002625,
00000c45,0000251c,
00000c28,000018ef,
00000600,00001809,
0000122d,000007bb,
00000468,00001d56,
00001177,00000f32,
000007f4,00000e9f,
000011e1,00001f01,
0000038b,000009a8,
000001cc,00000512,
00001688,000016ac,
00000108,00001b33,
00001425,0000122a,
00000197,00001203,
0000038c,00001f16,
0000158e,000014e2,
00000184,00000f0f,
0000059b,0000083a,
00000868,0000155a,
00000042,00001ab5,
000002dc,000009dd,
0000037d,00000cc7,
00000e07,000009f5,
00000d1d,000015a2,
00000c79,00000fa2,
00001383,0000062b,
00000f3f,000015f3,
0000162d,00002096,
00000770,000023bd,
00001619,00001485,
00000070,0000038b,
000008e8,000023c2,
00000811,0000028f,
000014af,000013b8,
00000d97,00001d1a,
000008b0,00001235,
0000174d,00000684,
0000163e,00002546,
0000080b,00000ae1,
00000cb4,0000073a,
0000118d,00000c87,
000003f9,00001a7e,
000013cd,0000065a,
00000ca8,00000614,
00001054,0000242f,
00001363,00001d22,
00000015,00001080,
0000101e,00000fed,
00000381,00001c18,
000012dc,000017cc,
00000dd3,00001b0c,
00000b9d,00001e7b,
0000126b,000019b3,
0000120e,000021c9,
0000101e,00000fad,
00000df6,000016a3,
00001706,0000106b,
000012b7,00001124,
00000f0b,00000343,
000015ea,00001782,
00000c79,00001abd,
000006b8,000022d5,
0000098f,0000252a,
00000d72,00000223,
00000869,00000e53,
000011cb,0000151d,
00000eaf,00000d36,
00000b09,0000136f,
00000825,00001ef4,
000006f2,00000a81,
0000038c,00001e76,
000008a2,0000134f,
00000e6c,00001860,
00000ceb,00001ea6,
00000b7d,0000159d,
0000177e,0000239d,
000005a9,00000689,
00000f88,00001e39,
000012b1,000011d1,
0000158d,00002008,
0000045f,00000303,
0000173e,000006b2,
00001701,00001178,
00000c6b,00001951,
0000049c,00001301,
00000042,000018c0,
00000eff,00000ffc,
000003b3,000002da,
00001534,000005f6,
000011e1,00001ca0,
00000af5,00000e41,
000014da,00002627,
00000e90,000017b0,
000011d0,00002178,
000011f2,000026dd,
00001163,0000094b,
00000f08,000012a2,
00000b33,000026c3,
00000e90,00001e26,
00000dc6,00001898,
00000ad8,00000549,
00000075,000011e5,
0000054f,000025a5,
00000670,000024f5,
000008a1,000021e8,
000016b4,0000208b,
00000492,00001789,
00000b7d,00002256,
0000081c,00001e30,
00000b9f,00000f59,
000013d9,000024be,
00000ae6,00000cf7,
000002e9,00000762,
0000122d,0000050f,
0000117e,0000265b,
00000616,00001745,
00000074,00001049,
00000de4,0000241d,
00000559,00001955,
00000600,000000ae,
000015b5,000003c7,
00000e9b,000015a6,
000002b7,00000b00,
00000548,00001699,
00000e90,0000188d,
00000e50,00000529,
00000849,00000a22,
00001377,00002601,
00000e96,00000bf0,
00001708,000011c4,
000013b7,000017d3,
0000134b,0000175b,
00000c28,000012f9,
000009aa,00001787,
00000e90,000019a1,
0000172a,00001b58,
00000554,00001c68,
00000f79,00001ab9,
00000d86,00000b8f,
00000770,00002444,
00000c85,0000015f,
000011e1,0000140a,
00000ca8,00000268,
0000101b,00000277,
000011fc,0000060b,
00000462,00001a8f,
000006fc,00002091,
00001765,00000524,
000009c6,000006f2,
0000026c,000024ba,
0000029b,00002301,
00000ea1,00000fea,
00000ba3,00000558,
00000127,000003d5,
00001495,00002654,
0000054f,000019a6,
00000dcb,0000121e,
000000a3,0000130c,
00000d5c,00002168,
00001399,00001120,
000010de,000016bd,
000010da,000023f5,
00001564,000015c4,
00000e50,000003b7,
0000012f,00000467,
0000014a,00000fd3,
00000eff,00000485,
00000e50,00001728,
0000173c,000022f3,
0000136b,00001be6,
00001030,00001a2c,
000016f7,0000254e,
00001566,0000146d,
00000dbe,00002548,
000010b8,00002178,
00000cdb,000023cb,
000008b8,00000189,
00000d97,000015e6,
0000098f,00001903,
0000040f,00001cc8,
00001013,0000041b,
000010da,000005de,
0000009a,00000dc5,
00001309,00001b85,
000003c1,00001a4a,
00000af5,00001a15,
00000e50,00000242,
00000057,00000ebd,
00001454,00001178,
00001688,00000bdc,
00000e11,00000af6,
00000343,000001ca,
00000762,00001536,
000009b6,00001f35,
00001177,0000066e,
000010cb,0000063a,
00000541,000008e5,
00000e90,000026f4,
00000ca4,00001783,
00001566,00000965,
00001066,00000048,
000000a4,00001285,
000012b6,00000a22,
0000135a,00000ffc,
00000e50,00000a7d,
00000edb,000021ba,
00001398,00001f29,
00001210,00000841,
000015b5,00002405,
000008c6,000014b2,
00000d24,00002560,
0000038c,00000125,
00001560,00000a24,
0000038c,00001b9e,
00000ad9,00000681,
000004a0,000004bc,
00000c8d,00000468,
00000996,00000fe6,
000000e0,0000015b,
00000366,000008ea,
00000f3f,000011f3,
00000462,00002543,
0000136c,000021c1,
0000130a,0000042e,
00000462,00000948,
000003c7,0000084d,
00000f4e,00002680,
00000c28,000020b2,
00000b3a,00000dfb,
0000172a,00001750,
000004f0,0000244c,
00000ab8,00001ef0,
00000590,0000080e,
0000130e,00002034,
00000ab8,00000640,
00000d1b,00002322,
00000b62,0000108f,
00001179,0000249d,
000001bc,0000234c,
00000f08,000012d2,
00000380,000024e5,
00000b3a,000005fe,
00000554,000002e1,
000014fa,000021f6,
0000152d,0000080c,
00000590,00000ff2,
00000164,0000086b,
00000ca1,00001219,
000011d9,00001dd5,
00000a2a,0000169b,
00001266,00000922,
00001241,00001fb4,
00000608,00000a35,
0000163e,000004e6,
0000158e,00000580,
00000b2d,0000183b,
00000f24,0000063c,
000004bb,000008a6,
00001378,00001024,
00000e90,00001f40,
00000cdc,00001be5,
00000613,000018e9,
00000721,0000037e,
00000770,00001bd1,
00000d97,0000113c,
0000110f,00002145,
00001545,0000167e,
000007d8,00001e96,
00000f78,0000145e,
00000be5,00001856,
0000163e,000017b7,
000014a7,00002220,
000010aa,000015a0,
0000145d,00002482,
00001545,00001d45,
00000fb6,000022c4,
00000f3f,0000067b,
00000225,000006e8,
00000a39,00000620,
0000008d,00001c2e,
00000d75,00002017,
00000af8,00001af3,
00000a49,00000e21,
00000f0d,00001f7d,
000000f6,00001d4d,
00000ebf,00002328,
00000557,00001700,
00000183,0000136a,
00000b7d,000026d1,
00000f76,0000200b,
00000037,0000235b,
000000f7,00000651,
00000164,00001721,
00000d97,00001c35,
00000c58,000024bd,
000001a0,0000120d,
000001a0,00000491,
0000080a,00000aff,
0000110f,000020d4,
00000374,00000e40,
00000c5a,00001deb,
000002f5,000012ad,
00000173,000025a6,
000011ec,00000620,
00000d97,000010bf,
00000e50,00000622,
00000cde,00001473,
00001561,0000141d,
0000012b,00000d9c,
00000ef3,00001773,
00000560,00000481,
000011cb,00000c27,
000007ef,000008e8,
00000457,000014a2,
00000a53,00000244,
000001e6,0000232c,
000013d7,0000242a,
00000829,0000265c,
000005f3,000000d5,
000005f1,00002559,
00000e6a,000006ce,
00001429,000001ee,
0000057b,000002b4,
00001103,00000efb,
000009dd,000007fb,
0000170d,000015be,
00000256,00002001,
00000e75,00001fd6,
00000108,00002071,
00001054,000011cd,
00001589,000018d7,
00000c28,00000f1b,
00000210,00000d44,
00000938,000000d6,
00001387,00002676,
00000d97,00000f6a,
0000110f,00000347,
00001495,000011a5,
00000177,00001dcb,
00000b3a,0000125e,
00001677,00000e5b,
00000df7,000021e8,
00000e90,00001551,
0000040f,00000d2a,
00000601,00001c62,
00000986,000012b2,
00000dfb,0000023d,
0000027f,000025c4,
00000119,00002251,
00000353,00000205,
00000163,00000d5e,
00000554,000009b6,
00000899,000023d7,
00001033,00001284,
00001151,00001a28,
000010e8,0000165b,
000011fd,0000023f,
000016c8,00000ed2,
00000c66,000019a5,
00000b2c,00001ce6,
0000169e,00001856,
0000148b,00000820,
0000094d,0000255b,
000005eb,00000740,
000004f5,00000ef6,
00001607,00001466,
000002f1,00001940,
00001089,000003f5,
00000f60,00002206,
00001086,00001937,
00000986,0000123e,
000000a7,0000093c,
0000122d,00001780,
00000dcb,00000123,
00000177,000002c8,
0000017f,00001dfb,
000004e6,000010a7,
0000126b,0000165b,
00000eff,00000976,
0000038c,000001b7,
000005b4,00001146,
00000084,00000152,
000008a6,000002d1,
00000c5a,00001a33,
000015d1,000023ee,
00000c16,00000361,
00000848,00001d29,
000016e0,00001e79,
00000828,000023c3,
00000e41,00001f95,
00000928,0000123e,
00000e6c,0000120b,
00001338,00001a88,
00000c54,00002030,
0000012b,00000b23,
00000529,00002047,
0000171e,00001193,
0000140c,00000198,
00000177,00000799,
0000136b,000010cd,
0000009a,00000e5e,
000005a9,00001235,
0000054f,0000243c,
0000004d,000006b9,
00000e7b,00000c2d,
0000004d,000024bc,
00000457,00000727,
000000dd,0000168e,
000005c8,0000034a,
00000b3a,00000896,
000011ec,00000022,
00001615,00000896,
0000098f,00000d40,
0000099e,0000228a,
00000e7c,000022a4,
000014d3,00001daa,
00000144,00001193,
0000038c,00000949,
00000358,000012d7,
0000029f,0000161d,
0000004d,00000b28,
000010a6,00001541,
0000071b,00001b5d,
00000e50,00000ab9,
0000066b,000018a3,
00000362,0000248d,
0000044d,00001a38,
00000783,00000eec,
00000e50,000003b4,
00000e50,00000b44,
0000063d,00000ff1,
000016df,00000b1c,
00001526,00002025,
00000bba,000001b2,
0000134b,0000025c,
00000419,00000957,
0000054f,000008cb,
000012e6,0000167d,
0000033f,0000244e,
00000770,00001829,
000007e4,00001f8c,
000007e3,00002384,
00000d6a,000022b3,
00000e03,00000c26,
00000229,00001243,
0000026c,0000106b,
00000770,00000130,
0000000b,00000920,
000008ab,000022ec,
00000862,00001a5e,
00000163,00000118,
00000e50,00000a71,
0000122d,000026fd,
00000d5c,000017b5,
00000b09,00002078,
000003b3,000008b7,
0000056b,00001404,
0000152a,000013ad,
000013e2,00002229,
00000e50,00000373,
00000e8d,000005a4,
000009c3,00000e9e,
00000b56,00001bb3,
00000dcb,00000a3f,
000006a3,00000960,
0000005a,00002558,
00000070,0000041c,
000008b8,000020bd,
00000c28,00001ea6,
00001589,0000182b,
00000073,000015ee,
00001066,00000aaa,
000015ea,00000c18,
00000714,000019e2,
00000770,000012e7,
00001332,00000351,
0000056b,00001d94,
00000eaf,0000184d,
000005a7,00000f19,
00000c36,00000610,
0000130b,00001c74,
00000e50,00000190,
00001033,00002521,
0000012b,000005a9,
0000167e,000013a0,
0000051c,00000912,
00000462,00001a47,
0000080b,00000622,
00000b53,0000130f,
0000134b,00000d3a,
00001465,00001c13,
00000e50,00000915,
00001503,000015d7,
00000600,000000a5,
00000210,00001695,
00000249,00001979,
00001069,00000868,
00000268,00001f18,
00000cc3,00001a38,
000009aa,00001efb,
0000133a,0000156a,
0000123c,0000192e,
00001601,00001daa,
000002f1,00001d96,
00000036,00002063,
00000462,00001186,
00000399,00001b6e,
00000cdb,00001cac,
00000608,0000003a,
00000b31,00001acb,
00001603,000009ea,
00000085,00001883,
000008ac,00000b6b,
0000158d,00001fab,
00001468,00000dbb,
0000110f,0000215f,
0000008f,000001e6,
00000bba,00001bd2,
00000cda,00001ea5,
0000035f,000012e3,
00001002,00001cc3,
00000f2b,00002517,
00000d09,00000adb,
00000119,00000c51,
0000006c,000010d6,
00000774,00002324,
00000de4,00001e6f,
000015ea,00001dcd,
0000172f,0000227e,
00000938,00000345,
0000158e,00001443,
0000152e,000021b9,
00000271,0000167a,
00000a26,00000178,
00001327,000018a6,
00000e50,000006e8,
00000395,000024ce,
0000173e,00001cc1,
0000061d,000003c7,
000013e0,00001af6,
00000f14,0000228c,
00001516,0000203c,
000009cc,00001296,
000006ef,00000bdc,
0000099e,00000257,
00000f80,00000dc0,
000009c2,00000ad6,
00000e3d,00001556,
00000182,00001808,
000006ac,00000c3f,
000010cb,00000a1d,
00000255,00001a8f,
00001399,00001586,
00000056,0000025f,
00000938,00000488,
00000540,000011d4,
00000fc5,00001343,
00001719,00001881,
00000554,0000257d,
0000094c,0000067d,
00001387,00001a54,
00000357,00001481,
00000774,000016ec,
00000362,000008db,
00000e90,00000859,
0000167d,00000fde,
0000110f,0000157e,
0000001f,000016d1,
00000c28,000022c9,
00000e90,000026a9,
00000f39,00002667,
00001178,00001ad9,
00000b53,00001a0f,
00000177,00001f44,
00000dcb,00002646,
00000443,00001c4d,
00001337,00001c98,
0000022f,00000f90,
0000118d,00000bbf,
00000e50,000008b5,
00001498,0000216a,
00000108,000019d1,
0000041b,00000a6e,
000007c1,00001154,
00001663,00000cea,
0000038c,00001cc7,
00000492,0000091f,
000015b5,000015c8,
00000042,000025bf,
00000cde,00000c53,
00000b18,0000005d,
00000d1b,00001e13,
000016cf,00001ab1,
0000052c,00001548,
00001688,00001c36,
000008a1,00002235,
00001277,00000045,
00000c28,00001144,
00001603,000001f0,
000013ef,00002407,
0000135f,00001bd0,
00000cde,00001439,
00000899,000021c0,
00001368,0000137b,
0000063a,00001f18,
0000010c,00001c11,
00000161,000021fe,
00000716,000015e6,
00000b39,000026ad,
00001596,00002283,
00000b02,00000fbb,
000011d8,000011fe,
00001740,00002373,
00000dea,00000c47,
00000b72,00000516,
00000a8f,000016a3,
0000090e,000005f4,
000000df,00000941,
00001448,0000087e,
000015be,00000ac5,
00000401,00000017,
00000600,00000008,
0000154f,000006e7,
000003a7,00001105,
00000164,00001f1d,
00001222,0000254d,
00000e50,000008dc,
000007a2,00000c64,
00001593,00001742,
00000c30,0000134f,
00000afb,0000180d,
00001088,00001d35,
00001361,000025cf,
0000053a,000001dc,
00000177,0000138e,
000007a2,00000a64,
00000119,000019e4,
0000056b,00000e5b,
00000e69,000023bd,
000011e1,000013d8,
00000443,00001c74,
0000121c,000023c5,
00000f54,00000fa4,
00000849,0000116f,
0000041b,00000eaf,
00000b78,00001861,
00001073,000000a0,
00001589,000016c5,
00000917,0000080d,
000009a6,000021dc,
00000e50,00000051,
00000686,00001811,
000009a0,00001f54,
00000462,00000f00,
00000561,00000242,
0000026c,000021b2,
00000c85,00001490,
00000108,000011de,
00001030,00001329,
00000b6c,00000d88,
00001523,00000faa,
0000056b,00000856,
0000152d,0000149c,
0000056b,00001ba6,
000000ed,000002cf,
00000e50,00000220,
00000972,0000017e,
00000cc2,00000409,
000005ee,00001814,
0000056b,0000039a,
00000073,00001b48,
00000c70,00000b8a,
0000152a,00001381,
00000cff,00001e8e,
000000f7,00000a63,
000000df,00000725,
00000ec9,0000220d,
0000102e,00001f6c,
000015c7,000007c7,
00000cdb,00000dc1,
0000040f,00001313,
0000000b,00000197,
0000080a,000006f5,
00001264,0000186d,
000016bd,00002258,
000007a4,00001e85,
0000026c,00000b3f,
00000362,000005a9,
000005b1,00001b63,
000007d1,00001ceb,
00001767,00000af0,
00000be8,00000673,
0000169b,00001acd,
000006c4,00000e43,
000010ad,000016d6,
0000069f,00000897,
0000127d,0000209a,
00000538,000011b0,
00000947,000019ed,
00000006,000020cf,
00000dc6,0000154e,
00001177,000009c1,
000013cd,00000a06,
000012d6,00000ccd,
0000056b,00001b10,
00001066,0000011c,
000014a7,000023ec,
000009a9,00001db2,
0000025f,000006da,
000003e5,00001be4,
000005c6,00001a77,
00000d2d,00001b2c,
00000b65,00001973,
00000986,0000003d,
00001423,0000212f,
000011d0,00001cbf,
0000099a,00000ba7,
00001232,000023fe,
00000381,00001bb9,
000003b3,00000983,
00000453,00001e43,
00000135,0000122f,
00000197,000012b9,
000009ab,000017fc,
000007c5,000026bf,
00001066,00000a3a,
0000002d,00002544,
00000cfc,00000541,
00001589,000011df,
00000b0c,000024c9,
00000108,00001a93,
00000c21,0000263e,
000002dc,0000242d,
0000112c,0000107e,
00000986,00002432,
00000b3a,00001b18,
00000fdd,00001d8a,
00001589,000013aa,
000012ec,0000201d,
000013a6,0000035b,
000007db,00000f5a,
00000cd4,00000328,
00000e6c,00001abf,
00000108,00000629,
000012eb,00001047,
00000e50,0000049a,
0000137f,00001613,
00000462,00001aba,
00000a07,00000197,
000010d5,00000a3d,
0000119e,00000531,
00000eee,00000bd3,
00000fc7,0000079c,
000015be,000005d4,
00000a24,00001ced,
000001fa,00000411,
00000b9f,000015b4,
00000af5,00001be3,
00000e50,000009cb,
00000a60,00001239,
00000225,0000176a,
000010cb,00000f66,
00000c04,000012fd,
0000177f,00002120,
00000055,00000f25,
0000165b,00001a8e,
00001620,00001642,
0000107a,000026cc,
000011e3,00001482,
00001477,000014d2,
0000076c,00000a7e,
00000164,000021a2,
000005b4,00000c4c,
00000dba,00000113,
0000008f,0000214f,
00000741,000003c4,
00000a4c,00001cd3,
0000054f,000025b0,
000016bd,0000266d,
0000026c,000017bb,
00000342,000022b0,
000008b8,00000730,
00000c9c,00000b2b,
00000f09,00001419,
000016d4,000026f3,
000016b4,00001e7a,
00000392,000013d4,
00000b65,000018fd,
000007c3,00001fc1,
00000830,000006c6,
000003c2,00001fe3,
000009ab,00001b27,
00000dab,000017f0,
00001297,0000248c,
00000509,00000fee,
00000d97,00001df2,
00000a60,000022ba,
000006cb,0000205c,
00000e50,000001e1,
0000023a,00001e81,
000010a0,00000e04,
00001400,00000158,
000014ec,00002487,
00000177,00002375,
000012b0,00000138,
00001767,000003bc,
0000134b,0000041b,
00000d72,000000da,
000000c3,0000036a,
00000696,00000c3b,
000009ae,0000118a,
00000ce7,000021a3,
00001398,00002538,
000002d6,00000dc2,
0000136f,00000b8c,
000005e6,0000020a,
00001177,00001f1a,
00001413,000014ea,
00000e50,0000022e,
000013d9,00002211,
00001338,000012f1,
00001505,00001e49,
00000e50,00000a9a,
00000044,0000183d,
00000ca8,00001a1e,
00000e90,000005a8,
00000c18,00000e5f,
00001673,000003bc,
00000500,00001784,
0000097b,00000d98,
00000119,000003a6,
000013e2,0000223b,
00000e50,000009bb,
00001465,000010fa,
00001361,00002564,
00000342,0000207b,
00000bc2,000010be,
000015b5,000021b0,
000009bd,00001b2e,
000011fc,00000fec,
00000d2a,0000192f,
00000f3a,0000059e,
00000758,0000216a,
00001495,0000264a,
000011c7,00002023,
00000741,00000160,
00000164,00001243,
00000030,00000567,
0000056b,0000063e,
00000a7f,000023d4,
000012ae,00000c3e,
000015e8,00001a37,
000011ec,00001c11,
00000f45,0000019f,
00000eaf,00001357,
000013d5,00002272,
0000041b,0000019a,
0000158d,00001bb4,
000012ec,00001e6b,
000014d3,00000e1e,
000006e6,0000097c,
00000ba1,00002557,
00000c95,00001d2c,
00000a28,00000bb9,
0000055f,00001fd6,
00000d73,000025d2,
00000c6c,00000f4a,
00000f4e,000001cf,
0000026c,0000146a,
0000122d,000000d2,
00000ba3,000005ad,
0000152a,00001d14,
0000138f,00002103,
00000774,0000120a,
000014aa,00000427,
00000811,00001c1f,
00000e50,00000721,
00000bf6,00002318,
0000080a,000009c7,
00000af7,000002be,
00000208,0000209f,
000007f4,0000269b,
0000088b,00002197,
00000bfe,0000243e,
0000153b,00000cbc,
0000038c,000004c9,
00000164,00000a2b,
0000152d,00001d6d,
00000e50,00000a46,
000012ab,0000055c,
0000049e,000009e9,
0000099a,00000ba9,
00000492,00001ea7,
00001400,00000017,
00000d97,0000067e,
00001603,000015e3,
000002ef,000024e0,
0000102e,00002033,
00000d7e,00002310,
000005e9,00000ddb,
00001589,00001c1a,
000003e5,00000c2d,
00000f62,0000185c,
0000038c,0000007d,
00000c21,000014dd,
0000108e,00000635,
00000dbe,00000d42,
000007c5,000003c8,
000005c8,00001e8e,
00001116,00001977,
0000028f,0000175f,
0000099e,00000015,
00001589,000020e4,
0000092e,000024c4,
00000f0c,00000116,
000002dc,000024dd,
00000d97,00001b92,
00000e6a,00001c23,
00000ca7,0000006b,
00000d97,0000125d,
00000ebb,00001779,
00001093,00001fe0,
000009ab,00000bd1,
000005a9,000009ff,
00000e86,000016fc,
00001450,00000784,
0000038c,00002043,
0000122d,00001d78,
00001384,00001500,
000000ee,000005c7,
00000f3f,00000547,
0000054f,0000117d,
000001a0,0000135a,
00000132,00000182,
00000b7d,0000154a,
00000124,000024f4,
00001773,0000173b,
000002e9,00002609,
00000124,000024dc,
0000158d,00002026,
0000073a,0000034f,
00001135,00001a9a,
000005b4,000013e4,
00000811,0000117e,
0000137e,000013e0,
000009a9,00001e4f,
00000c3c,0000031c,
00000688,00001c1d,
000010da,000005b3,
0000102e,000024da,
00000462,00001783,
00000042,00001af0,
00000256,00001e52,
00000212,000014a8,
000007e3,00002299,
00000cdb,00001383,
000001d7,000025a2,
00001562,000007aa,
0000047c,0000149c,
000008c1,00001226,
000002dc,000012bb,
00000e6c,000023bb,
000011d8,00001d3b,
00001330,00000b3a,
0000172f,00002236,
00000ebf,000008cc,
0000133a,00002222,
00000c28,00002222,
0000058b,000012e3,
000004a0,0000152b,
00000cdb,000013be,
0000056b,000010c5,
00000dcb,00001c24,
00000641,00000333,
00000ba3,000014a9,
00001252,00000750,
0000054f,000007c1,
0000110f,00002421,
00000f9c,00001cb8,
00000bb8,00002472,
00001388,00000208,
00000466,00000cee,
000009ab,000003e4,
00000e50,00000737,
000008b8,00001ddd,
0000134b,00001c24,
00000d97,00002418,
00000c28,00001fda,
00000cdb,00000d65,
000003cd,00000977,
000013dd,00002166,
00000f72,00000bb2,
00000020,00000d53,
000009a2,000006b8,
000003d1,000016f8,
000008b8,00000ea7,
00000899,000023cd,
0000040f,00000dac,
000006b7,00001e45,
00000a43,00000c3c,
000009ab,0000039d,
00000e40,00000e43,
00001081,00000234,
0000135a,00001e44,
0000163e,00000ebf,
00000c85,00001be9,
00000984,00001e56,
000006fd,0000020e,
00001561,00001ac2,
00000849,0000010a,
0000162b,0000045d,
0000122e,000010e2,
00000108,00001809,
0000038c,00000945,
000011db,00000281,
000008dd,00001502,
00001054,000024e7,
00000212,0000164d,
00000c28,00000752,
00000f14,000020f1,
000013e8,00000d2f,
00000462,0000130c,
00000bef,00001fc6,
00000108,000017b6,
00001121,00001f58,
00000489,00001330,
00000d83,00000bc6,
0000110f,000000ff,
00000e6c,00001f94,
000011b3,00000ee1,
00000462,00002038,
00001782,00000a02,
00001090,000007c8,
00000e76,00001bba,
00001309,00000f2b,
00000108,00000d4f,
000007f3,000005d9,
00000d32,00001eb2,
0000056b,00001b07,
000004a0,00001dbe,
00000e90,00001029,
000005dc,00000b79,
0000176b,000007bb,
0000050d,00001f69,
000008f0,00001208,
000009dd,0000202b,
00000462,000008be,
00000354,0000043c,
00000e6c,0000181b,
00000d1b,00001b56,
000008f1,00000fba,
00001715,00000472,
00000d46,0000155b,
00001687,00000bc5,
00000e50,0000041a,
00000462,00001427,
00000a46,0000017c,
00000eba,000005d8,
000006af,000025cb,
000000df,0000182b,
00000462,00001edc,
00000e50,000001cc,
